obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('130',)",3.839950085,29,13,1024.431271,29,13,14,3779218472,3779218544,3773073294,44.63218,-124.30797,0,internal_timestamp,2.085000038,29,29,1564084494,32.4742012,29,29,0,13.10410023,29,29,3773073294
"('131',)",3.840280056,29,13,1024.43123,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,2.073999882,29,29,1564084495,32.47489929,29,29,0,13.10680008,29,29,3773073295
"('132',)",3.840529919,29,13,1024.430744,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,2.066999912,29,29,1564084495,32.47499847,29,29,0,13.10949993,29,29,3773073295
"('133',)",3.840719938,29,13,1024.429573,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,2.058000088,29,29,1564084495,32.47430038,29,29,0,13.11250019,29,29,3773073295
"('134',)",3.840899944,29,13,1024.428272,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,2.046000004,29,29,1564084495,32.47340012,29,29,0,13.11530018,29,29,3773073295
"('135',)",3.840990067,29,13,1024.427301,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,2.03399992,29,29,1564084495,32.47269821,29,29,0,13.1171999,29,29,3773073295
"('136',)",3.840869904,29,13,1024.426716,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,2.028000116,29,29,1564084495,32.47190094,29,29,0,13.11690044,29,29,3773073295
"('137',)",3.840749979,29,13,1024.426914,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,2.015000105,29,29,1564084495,32.47190094,29,29,0,13.11559963,29,29,3773073295
"('138',)",3.840869904,29,13,1024.427414,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,2.002000093,29,29,1564084495,32.47269821,29,29,0,13.11590004,29,29,3773073295
"('139',)",3.841399908,29,13,1024.427417,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,1.993000031,29,29,1564084495,32.47389984,29,29,0,13.12040043,29,29,3773073295
"('140',)",3.842339993,29,13,1024.426136,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,1.981999993,29,29,1564084495,32.47470093,29,29,0,13.12979984,29,29,3773073295
"('141',)",3.843440056,29,13,1024.42361,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,1.972000003,29,29,1564084495,32.47460175,29,29,0,13.1420002,29,29,3773073295
"('142',)",3.844269991,29,13,1024.41986,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,1.960999966,29,29,1564084495,32.47269821,29,29,0,13.15330029,29,29,3773073295
"('143',)",3.844810009,29,13,1024.417011,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,1.949000001,29,29,1564084495,32.47109985,29,29,0,13.16119957,29,29,3773073295
"('144',)",3.845000029,29,13,1024.415441,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,1.937999964,29,29,1564084495,32.47000122,29,29,0,13.16460037,29,29,3773073295
"('145',)",3.844820023,29,13,1024.414998,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,1.92900002,29,29,1564084495,32.46920013,29,29,0,13.16349983,29,29,3773073295
"('146',)",3.844369888,29,13,1024.415522,29,13,14,3779218472,3779218544,3773073295,44.63218,-124.30797,0,internal_timestamp,1.917000055,29,29,1564084495,32.46879959,29,29,0,13.1590004,29,29,3773073295
"('147',)",3.843790054,29,13,1024.416615,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.904999971,29,29,1564084496,32.46870041,29,29,0,13.15279961,29,29,3773073296
"('148',)",3.8431499,29,13,1024.417928,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.889999986,29,29,1564084496,32.46870041,29,29,0,13.14579964,29,29,3773073296
"('149',)",3.842590094,29,13,1024.419202,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.879999995,29,29,1564084496,32.46879959,29,29,0,13.13949966,29,29,3773073296
"('150',)",3.842200041,29,13,1024.420441,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.871999979,29,29,1564084496,32.46920013,29,29,0,13.13459969,29,29,3773073296
"('151',)",3.841939926,29,13,1024.420731,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.860999942,29,29,1564084496,32.46900177,29,29,0,13.13210011,29,29,3773073296
"('152',)",3.842030048,29,13,1024.420875,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.850999951,29,29,1564084496,32.4693985,29,29,0,13.13269997,29,29,3773073296
"('153',)",3.842410088,29,13,1024.420622,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.840000033,29,29,1564084496,32.47000122,29,29,1,13.13609982,29,29,3773073296
"('154',)",3.842900038,29,13,1024.419917,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.828999996,29,29,1564084496,32.47040176,29,29,0,13.14099979,29,29,3773073296
"('155',)",3.843329906,29,13,1024.418562,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.820000052,29,29,1564084496,32.47000122,29,29,0,13.14610004,29,29,3773073296
"('156',)",3.843630075,29,13,1024.417563,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.812000036,29,29,1564084496,32.46969986,29,29,0,13.1498003,29,29,3773073296
"('157',)",3.843800068,29,13,1024.417853,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.80400002,29,29,1564084496,32.47040176,29,29,0,13.15089989,29,29,3773073296
"('158',)",3.84397006,29,13,1024.419425,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.792000055,29,29,1564084496,32.47240067,29,29,0,13.1505003,29,29,3773073296
"('159',)",3.844170094,29,13,1024.420845,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.781000018,29,29,1564084496,32.47430038,29,29,0,13.1505003,29,29,3773073296
"('160',)",3.844379902,29,13,1024.421069,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.771999955,29,29,1564084496,32.47499847,29,29,0,13.15190029,29,29,3773073296
"('161',)",3.844690084,29,13,1024.419531,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.75999999,29,29,1564084496,32.4742012,29,29,0,13.15629959,29,29,3773073296
"('162',)",3.845099926,29,13,1024.41657,29,13,14,3779218472,3779218544,3773073296,44.63218,-124.30797,0,internal_timestamp,1.748999953,29,29,1564084496,32.47219849,29,29,0,13.16320038,29,29,3773073296
"('163',)",3.845629931,29,13,1024.413978,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.738000035,29,29,1564084497,32.47079849,29,29,0,13.17059994,29,29,3773073297
"('164',)",3.84623003,29,13,1024.413014,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.726999998,29,29,1564084497,32.47119904,29,29,0,13.17679977,29,29,3773073297
"('165',)",3.846760035,29,13,1024.413544,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.718999982,29,29,1564084497,32.47290039,29,29,0,13.18060017,29,29,3773073297
"('166',)",3.84713006,29,13,1024.415066,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.70599997,29,29,1564084497,32.47529984,29,29,0,13.18200016,29,29,3773073297
"('167',)",3.847409964,29,13,1024.417367,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.697000027,29,29,1564084497,32.47819901,29,29,0,13.18150043,29,29,3773073297
"('168',)",3.847609997,29,13,1024.419167,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.684000015,29,29,1564084497,32.48049927,29,29,0,13.18109989,29,29,3773073297
"('169',)",3.847840071,29,13,1024.419215,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.674999952,29,29,1564084497,32.48109818,29,29,0,13.18299961,29,29,3773073297
"('170',)",3.848190069,29,13,1024.417418,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.667000055,29,29,1564084497,32.48009872,29,29,0,13.18799973,29,29,3773073297
"('171',)",3.848649979,29,13,1024.413691,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.657999992,29,29,1564084497,32.47740173,29,29,0,13.19610024,29,29,3773073297
"('172',)",3.849109888,29,13,1024.408619,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.644999981,29,29,1564084497,32.47340012,29,29,0,13.20580006,29,29,3773073297
"('173',)",3.849479914,29,13,1024.404339,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.633999944,29,29,1564084497,32.47000122,29,29,0,13.21389961,29,29,3773073297
"('174',)",3.849740028,29,13,1024.401512,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.626000047,29,29,1564084497,32.46780014,29,29,0,13.21940041,29,29,3773073297
"('175',)",3.849920034,29,13,1024.40009,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.618000031,29,29,1564084497,32.46680069,29,29,0,13.22249985,29,29,3773073297
"('176',)",3.850009918,29,13,1024.399847,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.60800004,29,29,1564084497,32.46680069,29,29,0,13.22350025,29,29,3773073297
"('177',)",3.849980116,29,13,1024.400371,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.598999977,29,29,1564084497,32.46730042,29,29,0,13.22259998,29,29,3773073297
"('178',)",3.849790096,29,13,1024.400769,29,13,14,3779218472,3779218544,3773073297,44.63218,-124.30797,0,internal_timestamp,1.595000029,29,29,1564084497,32.46730042,29,29,0,13.22049999,29,29,3773073297
"('179',)",3.849489927,29,13,1024.400973,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.585999966,29,29,1564084498,32.46689987,29,29,0,13.2177,29,29,3773073298
"('180',)",3.84920001,29,13,1024.40119,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.580000043,29,29,1564084498,32.46649933,29,29,0,13.21490002,29,29,3773073298
"('181',)",3.848949909,29,13,1024.400994,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.572999954,29,29,1564084498,32.46580124,29,29,0,13.2130003,29,29,3773073298
"('182',)",3.848769903,29,13,1024.401022,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.565000057,29,29,1564084498,32.46549988,29,29,0,13.21150017,29,29,3773073298
"('183',)",3.848619938,29,13,1024.401841,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.559999943,29,29,1564084498,32.4659996,29,29,0,13.20919991,29,29,3773073298
"('184',)",3.848449945,29,13,1024.403152,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.552000046,29,29,1564084498,32.46699905,29,29,0,13.20629978,29,29,3773073298
"('185',)",3.848350048,29,13,1024.404384,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.54400003,29,29,1564084498,32.4679985,29,29,0,13.2038002,29,29,3773073298
"('186',)",3.848419905,29,13,1024.405565,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.534999967,29,29,1564084498,32.4693985,29,29,0,13.2031002,29,29,3773073298
"('187',)",3.848680019,29,13,1024.40609,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.527999997,29,29,1564084498,32.47050095,29,29,0,13.20460033,29,29,3773073298
"('188',)",3.849100113,29,13,1024.406058,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.519999981,29,29,1564084498,32.47140121,29,29,0,13.20810032,29,29,3773073298
"('189',)",3.849539995,29,13,1024.405769,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.516000032,29,29,1564084498,32.4720993,29,29,0,13.21220016,29,29,3773073298
"('190',)",3.849809885,29,13,1024.405054,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.506000042,29,29,1564084498,32.47200012,29,29,0,13.21520042,29,29,3773073298
"('191',)",3.849900007,29,13,1024.404003,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.498000026,29,29,1564084498,32.47119904,29,29,0,13.21720028,29,29,3773073298
"('192',)",3.849889994,29,13,1024.403055,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.485999942,29,29,1564084498,32.47029877,29,29,0,13.21819973,29,29,3773073298
"('193',)",3.849770069,29,13,1024.402259,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.472000003,29,29,1564084498,32.46929932,29,29,0,13.21800041,29,29,3773073298
"('194',)",3.849620104,29,13,1024.401832,29,13,14,3779218472,3779218544,3773073298,44.63218,-124.30797,0,internal_timestamp,1.462000012,29,29,1564084498,32.46860123,29,29,0,13.21720028,29,29,3773073298
"('195',)",3.849519968,29,13,1024.401621,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.452999949,29,29,1564084499,32.46820068,29,29,0,13.21650028,29,29,3773073299
"('196',)",3.849509954,29,13,1024.401351,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.440999985,29,29,1564084499,32.4679985,29,29,1,13.21679974,29,29,3773073299
"('197',)",3.849600077,29,13,1024.400843,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.432000041,29,29,1564084499,32.46770096,29,29,0,13.21800041,29,29,3773073299
"('198',)",3.849730015,29,13,1024.400681,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.41900003,29,29,1564084499,32.46789932,29,29,0,13.21930027,29,29,3773073299
"('199',)",3.849740028,29,13,1024.400715,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.404999971,29,29,1564084499,32.4679985,29,29,0,13.21920013,29,29,3773073299
"('200',)",3.849570036,29,13,1024.400805,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.393000007,29,29,1564084499,32.46780014,29,29,0,13.2177,29,29,3773073299
"('201',)",3.849400043,29,13,1024.40105,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.381000042,29,29,1564084499,32.46770096,29,29,0,13.21580029,29,29,3773073299
"('202',)",3.849319935,29,13,1024.401581,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.373000026,29,29,1564084499,32.4681015,29,29,0,13.21450043,29,29,3773073299
"('203',)",3.849339962,29,13,1024.40218,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.363999963,29,29,1564084499,32.46879959,29,29,0,13.21399975,29,29,3773073299
"('204',)",3.849400043,29,13,1024.402926,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.353000045,29,29,1564084499,32.46969986,29,29,0,13.21350002,29,29,3773073299
"('205',)",3.849349976,29,13,1024.403782,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.343999982,29,29,1564084499,32.47050095,29,29,0,13.21210003,29,29,3773073299
"('206',)",3.849139929,29,13,1024.404201,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.335999966,29,29,1564084499,32.47050095,29,29,0,13.20979977,29,29,3773073299
"('207',)",3.848819971,29,13,1024.404449,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.327999949,29,29,1564084499,32.4701004,29,29,0,13.20680046,29,29,3773073299
"('208',)",3.848479986,29,13,1024.404266,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.319000006,29,29,1564084499,32.46920013,29,29,0,13.20400047,29,29,3773073299
"('209',)",3.848200083,29,13,1024.403832,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.31099999,29,29,1564084499,32.46820068,29,29,0,13.2020998,29,29,3773073299
"('210',)",3.84803009,29,13,1024.403258,29,13,14,3779218472,3779218544,3773073299,44.63218,-124.30797,0,internal_timestamp,1.302999973,29,29,1564084499,32.46730042,29,29,0,13.20129967,29,29,3773073299
"('211',)",3.847980022,29,13,1024.402539,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.29400003,29,29,1564084500,32.46649933,29,29,0,13.20160007,29,29,3773073300
"('212',)",3.847990036,29,13,1024.401766,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.286000013,29,29,1564084500,32.46580124,29,29,1,13.20259953,29,29,3773073300
"('213',)",3.848069906,29,13,1024.401147,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.279000044,29,29,1564084500,32.4654007,29,29,0,13.20400047,29,29,3773073300
"('214',)",3.848239899,29,13,1024.40105,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.271999955,29,29,1564084500,32.46569824,29,29,0,13.20549965,29,29,3773073300
"('215',)",3.848479986,29,13,1024.401322,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.264999986,29,29,1564084500,32.46649933,29,29,0,13.20709991,29,29,3773073300
"('216',)",3.848740101,29,13,1024.401707,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.258000016,29,29,1564084500,32.46749878,29,29,0,13.20890045,29,29,3773073300
"('217',)",3.848959923,29,13,1024.401883,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.251000047,29,29,1564084500,32.46820068,29,29,0,13.2105999,29,29,3773073300
"('218',)",3.849080086,29,13,1024.401398,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.243999958,29,29,1564084500,32.4679985,29,29,0,13.21210003,29,29,3773073300
"('219',)",3.849100113,29,13,1024.400842,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.236999989,29,29,1564084500,32.46749878,29,29,0,13.21280003,29,29,3773073300
"('220',)",3.849050045,29,13,1024.400596,29,13,14,3779218472,3779218544,3773073300,44.63218,-124.30797,0,internal_timestamp,1.228999972,29,29,1564084500,32.46720123,29,29,0,13.21269989,29,29,3773073300
