obs,time,deployment,conductivity,driver_timestamp,ext_volt0,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,pressure_temp,temperature,seawater_temperature,seawater_pressure,seawater_conductivity,practical_salinity,corrected_dissolved_oxygen,density,seawater_temperature_qc_executed,seawater_temperature_qc_results,seawater_pressure_qc_executed,seawater_pressure_qc_results,seawater_conductivity_qc_executed,seawater_conductivity_qc_results,corrected_dissolved_oxygen_qc_executed,corrected_dissolved_oxygen_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('7070',)",3787005470,5,1384729,3787005470,35960,3787005475,0,3787005470,port_timestamp,581541,26222,387103,11.46922312,51.07242925,3.682779427,32.36080037,300.170619,1024.872541,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7071',)",3787005471,5,1384724,3787005471,35961,3787005475,0,3787005471,port_timestamp,581365,26223,387103,11.46922312,50.88435775,3.682745287,32.36054496,300.1741753,1024.871493,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7072',)",3787005472,5,1384725,3787005472,35967,3787005475,0,3787005472,port_timestamp,581299,26223,387105,11.46908599,50.81383616,3.682752078,32.36076065,300.2328465,1024.871367,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7073',)",3787005473,5,1384729,3787005473,35958,3787005475,0,3787005473,port_timestamp,581360,26223,387103,11.46922312,50.8790152,3.682779359,32.36088023,300.1428039,1024.871729,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7074',)",3787005474,5,1384731,3787005474,35963,3787005475,0,3787005474,port_timestamp,581543,26223,387103,11.46922312,51.0745525,3.682793057,32.36093272,300.2008738,1024.872653,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7075',)",3787005475,5,1384732,3787005475,35973,3787005480,0,3787005475,port_timestamp,581845,26222,387102,11.46929169,51.39725685,3.682799985,32.36080611,300.3144694,1024.874,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7076',)",3787005476,5,1384737,3787005476,35957,3787005480,0,3787005476,port_timestamp,582231,26223,387101,11.46936025,51.8096897,3.682834203,32.36090891,300.167019,1024.87593,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7077',)",3787005477,5,1384740,3787005478,35962,3787005480,0,3787005477,port_timestamp,582641,26223,387098,11.46956595,52.24778201,3.6828548,32.36074794,300.2334126,1024.877746,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7078',)",3787005478,5,1384747,3787005479,35955,3787005480,0,3787005478,port_timestamp,583004,26223,387098,11.46956595,52.63565511,3.68290264,32.36105409,300.1764104,1024.879736,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7079',)",3787005479,5,1384753,3787005480,35950,3787005480,0,3787005479,port_timestamp,583267,26223,387095,11.46977166,52.91667679,3.682943626,32.36115781,300.1347407,1024.881048,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7080',)",3787005480,5,1384757,3787005481,35951,3787005485,0,3787005480,port_timestamp,583392,26223,387089,11.47018306,53.05024243,3.682970928,32.36100923,300.1475896,1024.881461,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7081',)",3787005481,5,1384756,3787005482,35943,3787005485,0,3787005481,port_timestamp,583368,26224,387087,11.4703202,53.02458398,3.682964102,32.36083326,300.0648593,1024.881184,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7082',)",3787005482,5,1384755,3787005483,35941,3787005485,0,3787005482,port_timestamp,583207,26224,387086,11.47038877,52.85255151,3.682957226,32.36077768,300.0376934,1024.880351,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7083',)",3787005483,5,1384755,3787005484,35934,3787005485,0,3787005483,port_timestamp,582958,26224,387086,11.47038877,52.58648927,3.682957132,32.36088752,299.9562895,1024.879235,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7084',)",3787005484,5,1384751,3787005485,35943,3787005485,0,3787005484,port_timestamp,582698,26223,387087,11.4703202,52.30868763,3.682929775,32.36079575,300.0377755,1024.877922,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7085',)",3787005485,5,1384740,3787005486,35952,3787005490,0,3787005485,port_timestamp,582518,26222,387093,11.46990879,52.11636798,3.682854749,32.36050229,300.1251713,1024.8769,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7086',)",3787005486,5,1384742,3787005487,35952,3787005490,0,3787005486,port_timestamp,582500,26222,387097,11.46963452,52.09713464,3.682868375,32.36088338,300.1254244,1024.877159,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7087',)",3787005487,5,1384750,3787005488,35958,3787005490,0,3787005487,port_timestamp,582647,26220,387095,11.46977166,52.25423456,3.682922948,32.36123146,300.1906693,1024.878114,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7088',)",3787005488,5,1384757,3787005489,35946,3787005490,0,3787005488,port_timestamp,582938,26221,387089,11.47018306,52.5651603,3.682970757,32.3612095,300.0779842,1024.879426,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7089',)",3787005489,5,1384761,3787005490,35942,3787005490,0,3787005489,port_timestamp,583311,26221,387084,11.47052591,52.96371956,3.682998153,32.3610115,300.0506715,1024.88101,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7090',)",3787005490,5,1384765,3787005491,35935,3787005495,0,3787005490,port_timestamp,583690,26223,387081,11.47073162,53.36866341,3.683025553,32.36093084,299.9937812,1024.882739,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7091',)",3787005491,5,1384764,3787005492,35932,3787005495,0,3787005491,port_timestamp,584011,26224,387083,11.47059448,53.71164746,3.68301886,32.3608426,299.9774121,1024.884244,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7092',)",3787005492,5,1384764,3787005493,35924,3787005495,0,3787005492,port_timestamp,584228,26225,387084,11.47052591,53.94350492,3.683018943,32.36080687,299.9054888,1024.885276,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7093',)",3787005493,5,1384762,3787005494,35927,3787005495,0,3787005493,port_timestamp,584319,26224,387085,11.47045734,54.04075526,3.683005348,32.36069348,299.9403328,1024.88564,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7094',)",3787005494,5,1384759,3787005495,35927,3787005495,0,3787005494,port_timestamp,584288,26223,387088,11.47025163,54.00764461,3.682984894,32.36068725,299.9404348,1024.885523,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7095',)",3787005495,5,1384749,3787005495,35927,3787005500,0,3787005495,port_timestamp,584169,26223,387094,11.46984022,53.88048926,3.682916705,32.3604335,299.9388405,1024.884826,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7096',)",3787005496,5,1384757,3787005496,35923,3787005500,0,3787005496,port_timestamp,583993,26223,387092,11.46997736,53.69242777,3.682971156,32.36092406,299.8891475,1024.884333,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7097',)",3787005497,5,1384755,3787005497,35928,3787005500,0,3787005497,port_timestamp,583813,26223,387090,11.4701145,53.50009242,3.682957457,32.36075028,299.9321014,1024.883304,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7098',)",3787005498,5,1384749,3787005498,35927,3787005500,0,3787005498,port_timestamp,583693,26224,387094,11.46984022,53.37185515,3.682916526,32.36064347,299.9191026,1024.882692,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7099',)",3787005499,5,1384750,3787005499,35932,3787005500,0,3787005499,port_timestamp,583685,26223,387095,11.46977166,53.36332077,3.682923339,32.36077358,299.9697244,1024.882767,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7100',)",3787005500,5,1384747,3787005500,35920,3787005505,0,3787005500,port_timestamp,583806,26224,387098,11.46956595,53.49259886,3.682902942,32.36070031,299.8542688,1024.883331,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7101',)",3787005501,5,1384753,3787005501,35932,3787005505,0,3787005501,port_timestamp,584050,26224,387099,11.46949739,53.75332016,3.682943924,32.36105233,299.9857189,1024.884794,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7102',)",3787005502,5,1384760,3787005502,35922,3787005505,0,3787005502,port_timestamp,584380,26224,387093,11.46990879,54.10593579,3.682991748,32.36101318,299.8949324,1024.886282,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7103',)",3787005503,5,1384757,3787005503,35923,3787005505,0,3787005503,port_timestamp,584742,26225,387092,11.46997736,54.49273159,3.682971438,32.3605937,299.9202014,1024.88769,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7104',)",3787005504,5,1384755,3787005504,35912,3787005505,0,3787005504,port_timestamp,585066,26224,387096,11.46970309,54.83895172,3.682957934,32.36055748,299.8234786,1024.889275,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7105',)",3787005505,5,1384758,3787005505,35926,3787005510,0,3787005505,port_timestamp,585289,26225,387099,11.46949739,55.07722225,3.682978465,32.36083889,299.9754574,1024.890607,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7106',)",3787005506,5,1384757,3787005506,35926,3787005510,0,3787005506,port_timestamp,585376,26224,387097,11.46963452,55.17019925,3.682971681,32.36061395,299.9785663,1024.890828,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7107',)",3787005507,5,1384756,3787005507,35920,3787005510,0,3787005507,port_timestamp,585337,26225,387100,11.46942882,55.12851222,3.682964854,32.36074448,299.9171093,1024.890778,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7108',)",3787005508,5,1384757,3787005508,35918,3787005510,0,3787005508,port_timestamp,585211,26225,387098,11.46956595,54.99387608,3.68297162,32.36074671,299.8907881,1024.890147,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7109',)",3787005509,5,1384757,3787005510,35922,3787005510,0,3787005509,port_timestamp,585054,26225,387100,11.46942882,54.82611536,3.682971563,32.36093591,299.9255471,1024.889561,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7110',)",3787005510,5,1384753,3787005511,35929,3787005515,0,3787005510,port_timestamp,584909,26226,387098,11.46956595,54.6711634,3.682944247,32.36061347,299.9905551,1024.888586,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7111',)",3787005511,5,1384758,3787005512,35932,3787005515,0,3787005511,port_timestamp,584810,26225,387098,11.46956595,54.56539209,3.682978284,32.36099019,300.0162106,1024.888401,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7112',)",3787005512,5,1384758,3787005513,35927,3787005515,0,3787005512,port_timestamp,584795,26225,387095,11.46977166,54.54936403,3.682978276,32.36081687,299.9638446,1024.888157,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7113',)",3787005513,5,1384756,3787005514,35937,3787005515,0,3787005513,port_timestamp,584884,26225,387096,11.46970309,54.64446385,3.68296468,32.36070437,300.069704,1024.888511,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7114',)",3787005514,5,1384755,3787005515,35939,3787005515,0,3787005514,port_timestamp,585060,26225,387097,11.46963452,54.83252659,3.682957933,32.36062011,300.0977814,1024.889307,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7115',)",3787005515,5,1384758,3787005516,35932,3787005520,0,3787005515,port_timestamp,585315,26225,387098,11.46956595,55.10500431,3.682978474,32.36076745,300.0371575,1024.890665,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7116',)",3787005516,5,1384759,3787005517,35929,3787005520,0,3787005516,port_timestamp,585624,26225,387098,11.46956595,55.4351839,3.682985405,32.36069777,300.019361,1024.892102,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7117',)",3787005517,5,1384764,3787005518,35925,3787005520,0,3787005517,port_timestamp,585936,26225,387098,11.46956595,55.76856991,3.683019598,32.36089322,299.9909624,1024.893759,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7118',)",3787005518,5,1384768,3787005519,35930,3787005520,0,3787005518,port_timestamp,586203,26226,387096,11.46970309,56.05385808,3.683046956,32.36092196,300.0516188,1024.895045,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7119',)",3787005519,5,1384769,3787005520,35928,3787005520,0,3787005519,port_timestamp,586370,26226,387095,11.46977166,56.23230576,3.683053833,32.36085494,300.0377671,1024.895786,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7120',)",3787005520,5,1384770,3787005521,35917,3787005525,0,3787005520,port_timestamp,586425,26227,387095,11.46977166,56.29106206,3.683060669,32.3608973,299.9281623,1024.896084,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7121',)",3787005521,5,1384769,3787005522,35916,3787005525,0,3787005521,port_timestamp,586388,26226,387093,11.46990879,56.25153966,3.683053838,32.36072705,299.9159704,1024.895749,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7122',)",3787005522,5,1384770,3787005523,35918,3787005525,0,3787005522,port_timestamp,586280,26226,387094,11.46984022,56.13613633,3.683060613,32.36090127,299.931988,1024.895375,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7123',)",3787005523,5,1384770,3787005524,35915,3787005525,0,3787005523,port_timestamp,586153,26225,387092,11.46997736,56.00044462,3.683060564,32.36083732,299.8956067,1024.894688,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7124',)",3787005524,5,1384770,3787005525,35926,3787005525,0,3787005524,port_timestamp,586048,26226,387090,11.4701145,55.8882332,3.683060523,32.36076368,300.0023491,1024.894099,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7125',)",3787005525,5,1384766,3787005526,35923,3787005530,0,3787005525,port_timestamp,586020,26226,387091,11.47004593,55.85831388,3.683033253,32.36056956,299.9716013,1024.893826,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7126',)",3787005526,5,1384769,3787005527,35930,3787005530,0,3787005526,port_timestamp,586090,26225,387094,11.46984022,55.93312611,3.683053727,32.36091845,300.0461486,1024.894472,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7127',)",3787005527,5,1384769,3787005528,35928,3787005530,0,3787005527,port_timestamp,586247,26226,387092,11.46997736,56.10087422,3.683053784,32.36072926,300.0317026,1024.895058,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7128',)",3787005528,5,1384770,3787005529,35928,3787005530,0,3787005528,port_timestamp,586465,26226,387093,11.46990879,56.33381801,3.683060682,32.3607597,300.0409245,1024.896146,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7129',)",3787005529,5,1384774,3787005529,35920,3787005530,0,3787005529,port_timestamp,586705,26226,387092,11.46997736,56.59027034,3.683088032,32.36086033,299.9687215,1024.89737,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7130',)",3787005530,5,1384775,3787005530,35922,3787005535,0,3787005530,port_timestamp,586921,26227,387093,11.46990879,56.82106388,3.683094929,32.36089166,299.9981764,1024.898449,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7131',)",3787005531,5,1384774,3787005531,35927,3787005535,0,3787005531,port_timestamp,587082,26226,387093,11.46990879,56.99311516,3.683088175,32.36075404,300.0557933,1024.899119,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7132',)",3787005532,5,1384775,3787005532,35934,3787005535,0,3787005532,port_timestamp,587176,26226,387092,11.46997736,57.0935594,3.683095024,32.36071922,300.1303471,1024.899533,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7133',)",3787005533,5,1384772,3787005533,35940,3787005535,0,3787005533,port_timestamp,587203,26226,387094,11.46984022,57.12241042,3.683074591,32.36062744,300.1934921,1024.899617,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7134',)",3787005534,5,1384771,3787005534,35931,3787005535,0,3787005534,port_timestamp,587194,26226,387096,11.46970309,57.11279342,3.683067774,32.36068475,300.1024656,1024.899643,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7135',)",3787005535,5,1384771,3787005535,35937,3787005540,0,3787005535,port_timestamp,587180,26225,387098,11.46956595,57.0978476,3.683067771,32.36081087,300.1634848,1024.899698,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7136',)",3787005536,5,1384771,3787005536,35940,3787005540,0,3787005536,port_timestamp,587190,26226,387096,11.46970309,57.10851919,3.683067773,32.36068651,300.1937363,1024.899625,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7137',)",3787005537,5,1384773,3787005537,35938,3787005540,0,3787005537,port_timestamp,587253,26228,387098,11.46956595,57.17581031,3.683081428,32.36091192,300.1763888,1024.900128,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7138',)",3787005538,5,1384774,3787005538,35932,3787005540,0,3787005538,port_timestamp,587380,26227,387097,11.46963452,57.31153105,3.68308829,32.36086254,300.1202379,1024.900691,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7139',)",3787005539,5,1384777,3787005539,35931,3787005540,0,3787005539,port_timestamp,587540,26228,387097,11.46963452,57.48248642,3.683108795,32.36099182,300.116291,1024.901563,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7140',)",3787005540,5,1384776,3787005540,35936,3787005545,0,3787005540,port_timestamp,587714,26226,387094,11.46984022,57.6684438,3.683102043,32.36066853,300.1734924,1024.902114,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7141',)",3787005541,5,1384780,3787005541,35929,3787005545,0,3787005541,port_timestamp,587870,26225,387095,11.46977166,57.83515335,3.683129363,32.36092616,300.1085972,1024.90308,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7142',)",3787005542,5,1384778,3787005542,35924,3787005545,0,3787005542,port_timestamp,587980,26225,387094,11.46984022,57.9526952,3.683115774,32.36068445,300.0623204,1024.90341,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7143',)",3787005543,5,1384777,3787005544,35932,3787005545,0,3787005543,port_timestamp,588030,26225,387096,11.46970309,58.00612335,3.683108979,32.36071574,300.1464642,1024.903701,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7144',)",3787005544,5,1384777,3787005545,35930,3787005545,0,3787005544,port_timestamp,588021,26225,387097,11.46963452,57.99650628,3.683108977,32.36077969,300.1260901,1024.903719,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7145',)",3787005545,5,1384776,3787005546,35931,3787005550,0,3787005545,port_timestamp,587965,26226,387097,11.46963452,57.93665276,3.68310214,32.36073778,300.1340684,1024.903416,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7146',)",3787005546,5,1384778,3787005547,35921,3787005550,0,3787005546,port_timestamp,587891,26227,387096,11.46970309,57.85756515,3.683115742,32.36084366,300.0287872,1024.903129,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7147',)",3787005547,5,1384779,3787005548,35927,3787005550,0,3787005547,port_timestamp,587850,26226,387093,11.46990879,57.81376811,3.683122539,32.36074842,300.0869459,1024.90282,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7148',)",3787005548,5,1384781,3787005549,35921,3787005550,0,3787005548,port_timestamp,587875,26226,387093,11.46990879,57.84048216,3.683136178,32.36087061,300.0267366,1024.903036,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7149',)",3787005549,5,1384780,3787005550,35918,3787005550,0,3787005549,port_timestamp,587993,26227,387091,11.47004593,57.96655851,3.683129406,32.36063202,300.0006488,1024.903395,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('7150',)",3787005550,5,1384780,3787005551,35919,3787005555,0,3787005550,port_timestamp,588193,26227,387094,11.46984022,58.18027123,3.683129484,32.36072376,300.0200674,1024.904468,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
